Date,Adj_Close_SPY,Adj_Close_JP,Adj_Close_UK,
16-05-2014,162.132156,690.700012,2051.97998,
19-05-2014,162.72702,687.099976,2073.26001,
20-05-2014,161.701019,688,2093.370117,
21-05-2014,163.063248,686.900024,2087.860107,
22-05-2014,163.459839,682.599976,2108.719971,
23-05-2014,164.115158,677.799988,2115.040039,
27-05-2014,165.123901,677.900024,2143.149902,
28-05-2014,165.003113,677.099976,2147.080078,
29-05-2014,165.856735,680.200012,2153.26001,
30-05-2014,166.123917,680.700012,2177.76001,
02-06-2014,166.31366,683,2175.659912,
03-06-2014,166.227478,679.799988,2159.169922,
04-06-2014,166.563705,682.200012,2167.659912,
05-06-2014,167.65004,680.400024,2176.27002,
06-06-2014,168.451889,678.799988,2159.22998,
09-06-2014,168.624283,677.700012,2155.22998,
10-06-2014,168.641556,682.099976,2134.409912,
11-06-2014,168.055267,683.799988,2155.469971,
12-06-2014,166.865448,684,2173.959961,
13-06-2014,167.374146,681.400024,2182.469971,
16-06-2014,167.512131,682.299988,2181.620117,
17-06-2014,167.977661,675.799988,2189.389893,
18-06-2014,169.210571,673.5,2197.25,
19-06-2014,169.400253,675.299988,2200.209961,
20-06-2014,169.744202,676.5,2184.939941,
23-06-2014,169.6922,679.700012,2169.199951,
24-06-2014,168.669937,680.900024,2178.530029,
25-06-2014,169.432266,678.700012,2183.610107,
26-06-2014,169.31102,676.799988,2189.959961,
27-06-2014,169.640167,670.900024,2186.389893,
30-06-2014,169.553589,671.299988,2182.189941,
01-07-2014,170.688416,674.099976,2171.77002,
02-07-2014,170.86174,672.799988,2186.669922,
03-07-2014,171.701996,678.200012,2198.090088,
07-07-2014,171.104263,679.400024,2200.77002,
08-07-2014,170.004074,684,2215.050049,
09-07-2014,170.766434,684.5,2221.25,
10-07-2014,170.090652,679.700012,2229.040039,
11-07-2014,170.324615,671.799988,2228.659912,
14-07-2014,171.182236,669.5,2217.320068,
15-07-2014,170.86174,665.200012,2204.22998,
16-07-2014,171.494141,666.5,2213.939941,
17-07-2014,169.544907,672.5,2192.060059,
18-07-2014,171.277542,668.799988,2170.320068,
21-07-2014,170.957001,675.799988,2169.379883,
22-07-2014,171.701996,671.299988,2140.780029,
23-07-2014,172.083206,672.200012,2163.780029,
24-07-2014,172.091843,670,2160.429932,
25-07-2014,171.286209,676.599976,2162.52002,
28-07-2014,171.355499,677.400024,2170.290039,
29-07-2014,170.61911,679.900024,2185.820068,
30-07-2014,170.645157,677.200012,2189.340088,
31-07-2014,167.275192,676.799988,2199.550049,
01-08-2014,166.764084,678.099976,2204.27002,
04-08-2014,167.968201,675.299988,2218.340088,
05-08-2014,166.339584,670.799988,2224.870117,
06-08-2014,166.391556,666.599976,2256.620117,
07-08-2014,165.490601,665.700012,2255.439941,
08-08-2014,167.405136,666.299988,2268.98999,
11-08-2014,167.890259,663.599976,2272.189941,
12-08-2014,167.656311,659.599976,2292.080078,
13-08-2014,168.791229,656.299988,2327.97998,
14-08-2014,169.588226,662.599976,2323.139893,
15-08-2014,169.553589,662.700012,2325.22998,
18-08-2014,170.97435,666.900024,2319.75,
19-08-2014,171.866608,669.700012,2317.969971,
20-08-2014,172.32579,669.799988,2321.409912,
21-08-2014,172.828217,675.599976,2320.300049,
22-08-2014,172.559662,679.400024,2303.090088,
25-08-2014,173.434677,672.5,2308.189941,
26-08-2014,173.547256,674.900024,2313.879883,
27-08-2014,173.477936,674.400024,2322.959961,
28-08-2014,173.382675,679,2329.540039,
29-08-2014,173.87648,680.299988,2319.76001,
02-09-2014,173.789841,677.799988,2343.02002,
03-09-2014,173.694534,679.299988,2356.25,
04-09-2014,173.443329,679.799988,2340.610107,
05-09-2014,174.223007,679.700012,2342.590088,
08-09-2014,173.772507,684,2339.580078,
09-09-2014,172.672302,684.900024,2338.320068,
10-09-2014,173.322067,682.400024,2323.27002,
11-09-2014,173.521255,681,2290.050049,
12-09-2014,172.507706,680.299988,2258.110107,
15-09-2014,172.377716,680.599976,2276.360107,
16-09-2014,173.677216,677.299988,2294.280029,
17-09-2014,173.911118,677.599976,2282.76001,
18-09-2014,174.838089,678,2282.26001,
19-09-2014,174.680481,676.200012,2249.810059,
22-09-2014,173.331467,675.400024,2208.219971,
23-09-2014,172.33931,679.099976,2178.830078,
24-09-2014,173.688309,680.700012,2196.179932,
25-09-2014,170.885773,675.400024,2168.01001,
26-09-2014,172.24353,665.599976,2153.600098,
29-09-2014,171.930206,668.799988,2199.070068,
30-09-2014,171.477615,661.700012,2184.360107,
01-10-2014,169.153778,663,2219.449951,
02-10-2014,169.179886,662.599976,2224.02002,
03-10-2014,171.042419,660.5,2229.080078,
06-10-2014,170.842224,653.099976,2232.560059,
07-10-2014,168.205078,642.099976,2239.73999,
08-10-2014,171.146866,651,2249.280029,
09-10-2014,167.752502,654.75,2244.709961,
10-10-2014,165.837723,647.299988,2260.23999,
13-10-2014,163.113525,646.299988,2283.439941,
14-10-2014,163.365891,640.799988,2308.120117,
15-10-2014,162.260544,631.900024,2313.669922,
16-10-2014,162.121292,634.599976,2315.48999,
17-10-2014,164.036102,637.200012,2325.120117,
20-10-2014,165.628815,618.700012,2334.050049,
21-10-2014,168.910034,618.200012,2335.919922,
22-10-2014,167.708969,629.200012,2324.030029,
23-10-2014,169.658569,624.900024,2322.610107,
24-10-2014,170.964081,636.099976,2312.719971,
27-10-2014,170.729111,638.799988,2344.040039,
28-10-2014,172.687424,641.099976,2343,
29-10-2014,172.4263,638.099976,2342.179932,
30-10-2014,173.531662,635.900024,2340.189941,
31-10-2014,175.516068,639.400024,2349.27002,
03-11-2014,175.611832,644.200012,2355.77002,
04-11-2014,175.002563,645.200012,2354.540039,
05-11-2014,176.107895,653.700012,2359.919922,
06-11-2014,176.812912,647.5,2374.709961,
07-11-2014,176.978287,644.200012,2377.800049,
10-11-2014,177.535324,652.400024,2358.949951,
11-11-2014,177.709381,654.900024,2352.459961,
12-11-2014,177.517883,656.099976,2365.679932,
13-11-2014,177.718048,660.5,2360.159912,
14-11-2014,177.761597,662.299988,2338.389893,
17-11-2014,177.874725,660.700012,2331.040039,
18-11-2014,178.901764,664.099976,2332.040039,
19-11-2014,178.614502,666.200012,2335.26001,
20-11-2014,178.927872,668.200012,2319.040039,
21-11-2014,179.885284,671.799988,2288.620117,
24-11-2014,180.39006,670.900024,2280.76001,
25-11-2014,180.259476,669.400024,2299.570068,
26-11-2014,180.720825,676.200012,2320.800049,
28-11-2014,180.337845,674.200012,2319.149902,
01-12-2014,179.084518,674.200012,2325.280029,
02-12-2014,180.242096,673.799988,2316.02002,
03-12-2014,180.938416,666.700012,2348.540039,
04-12-2014,180.738266,666.599976,2358.030029,
05-12-2014,181.034119,660.099976,2363.939941,
08-12-2014,179.824341,669,2374.679932,
09-12-2014,179.702469,665.5,2351.179932,
10-12-2014,176.821609,662.5,2357.320068,
11-12-2014,177.718048,668.299988,2377.939941,
12-12-2014,174.845886,661.900024,2360.810059,
15-12-2014,173.644791,647.5,2357.209961,
16-12-2014,172.252258,645,2355.669922,
17-12-2014,175.629196,641,2350.899902,
18-12-2014,179.972305,624.700012,2341.159912,
19-12-2014,180.738098,614.099976,2349.899902,
22-12-2014,181.569473,628.900024,2360.300049,
23-12-2014,181.814468,628.599976,2347.590088,
24-12-2014,181.832016,641.200012,2337.98999,
26-12-2014,182.41835,650,2343.320068,
29-12-2014,182.663437,652.799988,2358.060059,
30-12-2014,181.683212,653.299988,2358.639893,
31-12-2014,179.880386,655.900024,2366.76001,
02-01-2015,179.784058,657.5,2357.23999,
05-01-2015,176.537292,648.799988,2356.699951,
06-01-2015,174.874481,651.900024,2352.379883,
07-01-2015,177.053635,649.099976,2329.72998,
08-01-2015,180.195511,635.700012,2340.159912,
09-01-2015,178.751465,631,2339.389893,
12-01-2015,177.351212,636.400024,2343.51001,
13-01-2015,176.852371,650.400024,2355.100098,
14-01-2015,175.784653,644.099976,2358.73999,
15-01-2015,174.174347,644.400024,2368.469971,
16-01-2015,176.458588,648.299988,2365.01001,
20-01-2015,176.834839,633.200012,2377.709961,
21-01-2015,177.727509,644.299988,2372.939941,
22-01-2015,180.370483,649,2376.870117,
23-01-2015,179.381531,653,2381.689941,
26-01-2015,179.80159,656.5,2388.52002,
27-01-2015,177.429977,667.099976,2400.540039,
28-01-2015,175.154541,673.5,2406.649902,
29-01-2015,176.773605,677.799988,2409.659912,
30-01-2015,174.55069,679.5,2422.860107,
02-02-2015,176.712341,675.200012,2434.030029,
03-02-2015,179.267776,676.599976,2443.850098,
04-02-2015,178.585144,675.5,2426.540039,
05-02-2015,180.388,668.5,2426.840088,
06-02-2015,179.88916,672.5,2429.149902,
09-02-2015,179.084061,681,2433.600098,
10-02-2015,180.991882,680.5,2433.300049,
11-02-2015,181.096878,680.900024,2426.439941,
12-02-2015,182.838425,679.700012,2438.590088,
13-02-2015,183.591095,677.900024,2449.97998,
17-02-2015,183.879837,677,2457.540039,
18-02-2015,183.897415,676.299988,2459.97998,
19-02-2015,183.766113,678.200012,2457.76001,
20-02-2015,184.86882,682.599976,2455.290039,
23-02-2015,184.84259,681.400024,2455.070068,
24-02-2015,185.367615,685.099976,2465.120117,
25-02-2015,185.210159,684.599976,2480.97998,
26-02-2015,184.991348,685.299988,2481.840088,
27-02-2015,184.361206,687.400024,2482.909912,
02-03-2015,185.525192,687.299988,2467.800049,
03-03-2015,184.763794,691,2450.850098,
04-03-2015,183.984863,689.700012,2451.550049,
05-03-2015,184.186157,689.099976,2457.580078,
06-03-2015,181.595673,688.700012,2455.879883,
09-03-2015,182.348373,688.200012,2464.399902,
10-03-2015,179.390335,683.700012,2474.669922,
11-03-2015,178.97023,686.799988,2484.350098,
12-03-2015,181.245712,692.200012,2504.590088,
13-03-2015,180.134171,687.299988,2523.780029,
16-03-2015,182.540894,683.400024,2524.169922,
17-03-2015,181.998306,666.200012,2528.350098,
18-03-2015,184.186157,668.5,2540.97998,
19-03-2015,183.346008,672.799988,2542.830078,
20-03-2015,184.964432,671.299988,2545.540039,
23-03-2015,184.604019,677.5,2547.73999,
24-03-2015,183.566711,680.400024,2543.560059,
25-03-2015,180.876755,691.200012,2528.899902,
26-03-2015,180.44603,694.400024,2536.389893,
27-03-2015,180.859161,700.200012,2551.47998,
30-03-2015,183.065598,701.599976,2563.949951,
31-03-2015,181.465744,700,2569.98999,
01-04-2015,180.823975,696.900024,2576.459961,
02-04-2015,181.474487,687.400024,2567.560059,
06-04-2015,182.696426,683.799988,2545.719971,
07-04-2015,182.212906,687.799988,2530.719971,
08-04-2015,182.828262,675.700012,2541.26001,
09-04-2015,183.637024,679,2562.810059,
10-04-2015,184.639175,682.5,2572.810059,
13-04-2015,183.804047,694.599976,2566.699951,
14-04-2015,184.155701,692.400024,2571.699951,
15-04-2015,184.981995,700.599976,2570.389893,
16-04-2015,184.92923,708.799988,2567.889893,
17-04-2015,182.80191,705.900024,2573.659912,
20-04-2015,184.472153,706.799988,2589.810059,
21-04-2015,184.252319,709.400024,2604.360107,
22-04-2015,185.157806,705.599976,2604.209961,
23-04-2015,185.623718,698.900024,2617.810059,
24-04-2015,186.054413,704.700012,2635.360107,
27-04-2015,185.280853,705.599976,2641.530029,
28-04-2015,185.869827,702.200012,2647.469971,
29-04-2015,185.105087,705.700012,2640.669922,
30-04-2015,183.250244,707.799988,2663.830078,
01-05-2015,185.236893,710.900024,2672.850098,
04-05-2015,185.764374,704.099976,2683.909912,
05-05-2015,183.637024,695.099976,2690.189941,
06-05-2015,182.881012,697.099976,2687.620117,
07-05-2015,183.61058,699.200012,2685.580078,
08-05-2015,186.028091,693.400024,2690,
11-05-2015,185.140167,694.5,2667.280029,
12-05-2015,184.586395,690.799988,2676.100098,
13-05-2015,184.621552,707,2688.459961,
14-05-2015,186.546738,705.200012,2708.030029,
15-05-2015,186.748871,696.900024,2723.370117,
18-05-2015,187.329102,699.400024,2714.429932,
19-05-2015,187.267563,702,2715.040039,
20-05-2015,187.135727,700.099976,2702.47998,
21-05-2015,187.680725,700.200012,2721.620117,
22-05-2015,187.232391,704.299988,2738.030029,
26-05-2015,185.219345,705.799988,2749.72998,
27-05-2015,186.977448,707.400024,2779.639893,
28-05-2015,186.766525,708.599976,2764.300049,
29-05-2015,185.606094,701.099976,2756.429932,
01-06-2015,185.984116,707.400024,2700.399902,
02-06-2015,185.799484,698.900024,2718.389893,
03-06-2015,186.291794,693.299988,2764.409912,
04-06-2015,184.718323,690.400024,2777.830078,
05-06-2015,184.401779,687.5,2770.02002,
08-06-2015,183.267761,690.700012,2739.820068,
09-06-2015,183.241409,682.099976,2778.090088,
10-06-2015,185.439133,676.900024,2713.469971,
11-06-2015,186.036896,674.299988,2680.360107,
12-06-2015,184.612778,670.799988,2679.48999,
15-06-2015,183.82164,678.799988,2711.179932,
16-06-2015,184.823746,681.200012,2769.570068,
17-06-2015,185.12265,674.700012,2781.149902,
18-06-2015,187.047821,668.700012,2805.889893,
19-06-2015,186.217438,668.400024,2815.290039,
22-06-2015,187.171448,665.5,2847.98999,
23-06-2015,187.303955,668.400024,2835.219971,
24-06-2015,185.943649,670.200012,2831.290039,
25-06-2015,185.378281,680.799988,2828.98999,
26-06-2015,185.342926,682.200012,2809.679932,
29-06-2015,181.456223,682.5,2803.909912,
30-06-2015,181.83609,679.599976,2789.879883,
01-07-2015,183.293594,674.299988,2784.959961,
02-07-2015,183.125778,661.099976,2793.060059,
06-07-2015,182.604599,650.700012,2786.48999,
07-07-2015,183.75293,660.099976,2772.860107,
08-07-2015,180.670074,662.099976,2783.439941,
09-07-2015,180.996872,658,2784.639893,
10-07-2015,183.275894,652.299988,2757.679932,
13-07-2015,185.298798,642.5,2733.52002,
14-07-2015,186.1026,648.5,2738.290039,
15-07-2015,186.040771,656.900024,2727.419922,
16-07-2015,187.53363,666.799988,2727.709961,
17-07-2015,187.692596,672.900024,2727.48999,
20-07-2015,187.789841,675,2735.26001,
21-07-2015,187.047806,674,2746.580078,
22-07-2015,186.712112,678.599976,2726.620117,
23-07-2015,185.660919,676.900024,2711.52002,
24-07-2015,183.735214,678.099976,2646.389893,
27-07-2015,182.666397,675.700012,2457.02002,
28-07-2015,184.91011,666,2389.050049,
29-07-2015,186.182129,664.799988,2469.199951,
30-07-2015,186.226288,656.799988,2518.129883,
31-07-2015,185.943649,650.099976,2568.399902,
03-08-2015,185.316437,655.400024,2582.070068,
04-08-2015,184.954269,662.599976,2525,
05-08-2015,185.563766,666.599976,2504.23999,
06-08-2015,184.044434,668.700012,2513.149902,
07-08-2015,183.691116,668.299988,2452.570068,
10-08-2015,186.005478,668.299988,2421.340088,
11-08-2015,184.327057,674.5,2397.800049,
12-08-2015,184.547928,675.099976,2466.280029,
13-08-2015,184.318253,671.799988,2466.379883,
14-08-2015,184.989624,674.299988,2495.280029,
17-08-2015,186.023117,666.099976,2495.969971,
18-08-2015,185.484268,657.700012,2493.689941,
19-08-2015,184.017975,660.799988,2497.850098,
20-08-2015,180.1754,659.099976,2504.909912,
21-08-2015,174.751663,659,2501.840088,
24-08-2015,167.393372,656,2489.570068,
25-08-2015,165.423599,643.700012,2490.120117,
26-08-2015,171.77478,641.200012,2491.699951,
27-08-2015,176.023682,623.099976,2439.439941,
28-08-2015,176.032501,593.200012,2456.149902,
31-08-2015,174.610367,612.5,2466.939941,
01-09-2015,169.398605,601.400024,2475.600098,
02-09-2015,172.613983,619.099976,2505.590088,
03-09-2015,172.737656,624,2519.02002,
04-09-2015,170.122955,604,2530.51001,
08-09-2015,174.398285,607,2527.290039,
09-09-2015,172.066315,618.799988,2541.709961,
10-09-2015,173.00264,603.599976,2545.139893,
11-09-2015,173.788818,606.700012,2533.330078,
14-09-2015,173.143982,613.799988,2540.02002,
15-09-2015,175.308182,622.5,2545.050049,
16-09-2015,176.82753,615.700012,2541.350098,
17-09-2015,176.430023,611.599976,2538.699951,
18-09-2015,173.54689,608.400024,2537.639893,
21-09-2015,174.44368,613.5,2543.219971,
22-09-2015,172.179443,622.299988,2556.360107,
23-09-2015,171.904205,618.099976,2578.419922,
24-09-2015,171.282623,610.299988,2569.560059,
25-09-2015,171.238281,610.299988,2566.110107,
28-09-2015,166.940674,593.5,2566.320068,
29-09-2015,167.038315,602.799988,2566.469971,
30-09-2015,170.154968,595.599976,2556.139893,
01-10-2015,170.598953,610.900024,2552.800049,
02-10-2015,173.147308,595.700012,2547.409912,
05-10-2015,176.228455,590.700012,2559.040039,
06-10-2015,175.624649,606.900024,2576.100098,
07-10-2015,177.06311,607.200012,2587.159912,
08-10-2015,178.661392,612.400024,2600.409912,
09-10-2015,178.767944,629.299988,2602.199951,
12-10-2015,178.936661,632.5,2604.52002,
13-10-2015,177.80896,633.200012,2594.879883,
14-10-2015,176.956528,637.599976,2601.709961,
15-10-2015,179.673676,641.299988,2604.25,
16-10-2015,180.490494,637.299988,2613.300049,
19-10-2015,180.579346,633.900024,2617.070068,
20-10-2015,180.348511,626.5,2645.919922,
21-10-2015,179.229675,633.299988,2657.26001,
22-10-2015,182.257538,638,2670.340088,
23-10-2015,184.255371,634.599976,2669.419922,
26-10-2015,183.802521,634.599976,2676.280029,
27-10-2015,183.447357,634.099976,2688.22998,
28-10-2015,185.533966,637.400024,2695.179932,
29-10-2015,185.42746,643.400024,2695.139893,
30-10-2015,184.628296,641.400024,2682.550049,
02-11-2015,186.812637,635.700012,2702.26001,
03-11-2015,187.354248,642.799988,2689.889893,
04-11-2015,186.785965,638.799988,2678.120117,
05-11-2015,186.599533,635.599976,2672.73999,
06-11-2015,186.501877,635.700012,2677.040039,
09-11-2015,184.761475,637.799988,2657.889893,
10-11-2015,185.187729,639.900024,2634.219971,
11-11-2015,184.459625,635.5,2637.070068,
12-11-2015,181.884613,635,2656.340088,
13-11-2015,179.842346,628.299988,2645.209961,
16-11-2015,182.577164,627.400024,2623.320068,
17-11-2015,182.44397,629.200012,2608.629883,
18-11-2015,185.338715,618.900024,2583.98999,
19-11-2015,185.178879,613.700012,2565.070068,
20-11-2015,185.853653,616.5,2610.52002,
23-11-2015,185.640533,629,2623.929932,
24-11-2015,185.889175,630.200012,2647.600098,
25-11-2015,185.862564,635.5,2638.649902,
27-11-2015,186.075638,635.700012,2640.02002,
30-11-2015,185.303146,632.900024,2621.100098,
01-12-2015,187.070114,629.700012,2598.129883,
02-12-2015,185.161087,635.099976,2594.5,
03-12-2015,182.568298,641.599976,2517.199951,
04-12-2015,186.128891,639.5,2560.5,
07-12-2015,185.001266,638.400024,2512.800049,
08-12-2015,183.758118,642.200012,2495.570068,
09-12-2015,182.328552,644.799988,2451.399902,
10-12-2015,182.799149,630.299988,2470.080078,
11-12-2015,179.256332,626.599976,2408.97998,
14-12-2015,180.161972,625.5,2358.090088,
15-12-2015,182.053314,616.099976,2412.570068,
16-12-2015,184.717102,615.5,2458.22998,
17-12-2015,181.902328,603.599976,2448.139893,
18-12-2015,178.661743,590.099976,2464.139893,
21-12-2015,180.13559,582.5,2471.580078,
22-12-2015,181.770157,597.099976,2480.550049,
23-12-2015,184.021103,601.299988,2516.25,
24-12-2015,183.717377,605.299988,2516.050049,
28-12-2015,183.297546,599.700012,2481.719971,
29-12-2015,185.253677,597.700012,2457.570068,
30-12-2015,183.940659,603.400024,2427.98999,
31-12-2015,182.100632,618.5,2441.709961,
04-01-2016,179.554977,623.599976,2361.850098,
05-01-2016,179.858658,626.5,2314.949951,
06-01-2016,177.589874,622.299988,2199.620117,
07-01-2016,173.329208,616.200012,2267.060059,
08-01-2016,171.426636,604.200012,2298.25,
11-01-2016,171.59642,608.200012,2284.639893,
12-01-2016,172.980865,602.400024,2316.090088,
13-01-2016,168.666626,590.599976,2306.199951,
14-01-2016,171.435593,585.599976,2321.97998,
15-01-2016,167.755524,582.299988,2320.98999,
19-01-2016,167.978821,588.200012,2312.02002,
20-01-2016,165.826172,591.599976,2326.030029,
21-01-2016,166.755142,587.5,2333.47998,
22-01-2016,170.176163,574.599976,2345.219971,
25-01-2016,167.603668,573,2352.850098,
26-01-2016,169.89032,582.900024,2377.530029,
27-01-2016,168.041351,563,2390.290039,
28-01-2016,168.916733,573.099976,2404.659912,
29-01-2016,173.034439,585,2419.399902,
01-02-2016,172.971939,583.5,2411.310059,
02-02-2016,169.85463,586.599976,2402.639893,
03-02-2016,170.872879,595.200012,2416.080078,
04-02-2016,171.140808,588.299988,2425.389893,
05-02-2016,167.880585,604.099976,2442.22998,
08-02-2016,165.620758,602.200012,2444.409912,
09-02-2016,165.629684,588,2446.649902,
10-02-2016,165.486771,579.5,2441.75,
11-02-2016,163.334122,585.599976,2430.800049,
12-02-2016,166.701584,581.299988,2442.469971,
16-02-2016,169.515198,564.700012,2450.149902,
17-02-2016,172.284164,559.5,2456.02002,
18-02-2016,171.578537,562.900024,2461.919922,
19-02-2016,171.498154,549.400024,2464,
22-02-2016,173.981247,567.400024,2461.72998,
23-02-2016,171.783936,578.099976,2460.419922,
24-02-2016,172.570007,582.599976,2460.060059,
25-02-2016,174.66011,597.799988,2422.72998,
26-02-2016,174.258163,594.099976,2417.75,
29-02-2016,172.891541,591.5,2378.449951,
01-03-2016,176.955734,600.299988,2363.77002,
02-03-2016,177.750687,593.099976,2364.800049,
03-03-2016,178.447357,584.200012,2379.72998,
04-03-2016,179.027969,598.5,2402.719971,
07-03-2016,179.170868,606.700012,2406.070068,
08-03-2016,177.214737,607.900024,2424.350098,
09-03-2016,178.090103,612.299988,2443.139893,
10-03-2016,178.232971,611.599976,2449.370117,
11-03-2016,181.109161,611.700012,2444.469971,
14-03-2016,180.876953,618.400024,2465.949951,
15-03-2016,180.582169,616.099976,2468.820068,
16-03-2016,181.627228,610.400024,2485.600098,
17-03-2016,182.77948,612.700012,2484.709961,
18-03-2016,183.497787,597,2487.550049,
21-03-2016,183.758087,607.700012,2460.22998,
22-03-2016,183.659348,610.900024,2465.310059,
23-03-2016,182.447311,607.5,2458.199951,
24-03-2016,182.366501,611.299988,2449,
28-03-2016,182.474228,615.099976,2469.22998,
29-03-2016,184.162155,613.200012,2493.330078,
30-03-2016,184.97023,613.900024,2509.699951,
31-03-2016,184.521317,614.099976,2521.860107,
01-04-2016,185.778183,614.5,2525.540039,
04-04-2016,185.176682,605.400024,2525.409912,
05-04-2016,183.327148,606.099976,2507.929932,
06-04-2016,185.32933,614.599976,2514.879883,
07-04-2016,183.11171,612.599976,2495.449951,
08-04-2016,183.605484,609.200012,2506.97998,
11-04-2016,183.174515,611.700012,2516.23999,
12-04-2016,184.880402,604,2531.080078,
13-04-2016,186.747894,610.700012,2525.629883,
14-04-2016,186.756866,609.700012,2526.439941,
15-04-2016,186.550385,615.599976,2517.959961,
18-04-2016,187.861206,615.700012,2517.959961,
19-04-2016,188.453705,619.099976,2539.669922,
20-04-2016,188.633347,632.299988,2548.850098,
21-04-2016,187.618759,633.099976,2547.560059,
22-04-2016,187.618759,630.400024,2539.070068,
25-04-2016,187.295563,631.099976,2545.790039,
26-04-2016,187.573837,636.200012,2546.360107,
27-04-2016,187.959961,636.700012,2553.929932,
28-04-2016,186.254059,634,2554.72998,
29-04-2016,185.248505,626.900024,2557.909912,
02-05-2016,186.720947,622,2560.159912,
03-05-2016,185.095856,624,2523.850098,
04-05-2016,184.063385,628,2464.139893,
05-05-2016,184.027481,628.299988,2471.969971,
06-05-2016,184.700836,620,2407.570068,
09-05-2016,184.853485,615,2415.25,
10-05-2016,187.151871,607.900024,2449.48999,
11-05-2016,185.401184,609.5,2460.060059,
12-05-2016,185.455002,610.200012,2438.409912,
13-05-2016,183.838913,608.700012,2438.629883,
16-05-2016,185.652542,612.900024,2338.959961,
17-05-2016,183.919769,613.700012,2381.709961,
18-05-2016,183.973587,608.5,2394.26001,
19-05-2016,183.336105,612.099976,2416.320068,
20-05-2016,184.49437,613.200012,2432.100098,
23-05-2016,184.242905,614.599976,2454.659912,
24-05-2016,186.63118,614.200012,2477.560059,
25-05-2016,187.897079,605,2465.77002,
26-05-2016,187.951004,615.099976,2443.530029,
27-05-2016,188.759048,614.5,2433.889893,
31-05-2016,188.399887,623.799988,2418.429932,
01-06-2016,188.78598,627.900024,2441.550049,
02-06-2016,189.36055,628.700012,2459.699951,
03-06-2016,188.794952,628,2465.629883,
06-06-2016,189.755569,623.799988,2467.850098,
07-06-2016,190.05188,618.700012,2454.169922,
08-06-2016,190.671402,619,2457.199951,
09-06-2016,190.411011,621.5,2466.919922,
10-06-2016,188.606415,627.400024,2474.610107,
13-06-2016,187.151871,629.200012,2470.72998,
14-06-2016,186.783798,630.200012,2475.550049,
15-06-2016,186.523392,624.099976,2464.659912,
16-06-2016,187.080048,613.400024,2466.439941,
17-06-2016,186.383362,606.099976,2459.219971,
20-06-2016,187.583649,594.400024,2468.97998,
21-06-2016,188.11618,597.799988,2474.370117,
22-06-2016,187.809311,588.5,2481.530029,
23-06-2016,190.255035,594.5,2457.780029,
24-06-2016,183.423157,613.5,2453.310059,
27-06-2016,180.138092,616.700012,2447.909912,
28-06-2016,183.387054,619.400024,2451.850098,
29-06-2016,186.509689,628,2458.310059,
30-06-2016,189.054749,608,2458.22998,
01-07-2016,189.451828,592,2465.469971,
05-07-2016,188.089066,608,2467.840088,
06-07-2016,189.217163,629.400024,2458.280029,
07-07-2016,189.099869,643,2455.189941,
08-07-2016,191.915634,649.599976,2441.870117,
11-07-2016,192.592545,645.700012,2437.969971,
12-07-2016,193.991379,647.299988,2445.050049,
13-07-2016,193.964325,640,2449.449951,
14-07-2016,195.047302,646,2457.199951,
15-07-2016,194.785583,652.400024,2457.350098,
18-07-2016,195.309021,660.599976,2455.850098,
19-07-2016,195.110489,660.099976,2461.419922,
20-07-2016,195.922714,659.099976,2461.850098,
21-07-2016,195.182678,658.200012,2467.01001,
22-07-2016,196.05809,659.5,2469.699951,
25-07-2016,195.52565,662.099976,2470.179932,
26-07-2016,195.615891,662,2472.590088,
27-07-2016,195.408279,665.5,2474.540039,
28-07-2016,195.633911,662.299988,2481.709961,
29-07-2016,195.949783,665.400024,2483.780029,
01-08-2016,195.787369,663.5,2490.100098,
02-08-2016,194.532898,664.700012,2476.639893,
03-08-2016,195.101471,667.700012,2483.889893,
04-08-2016,195.309021,663.900024,2473.820068,
05-08-2016,196.906448,665.099976,2462.699951,
08-08-2016,196.789093,661.900024,2469.560059,
09-08-2016,196.906448,656.900024,2474.629883,
10-08-2016,196.419128,656,2482.320068,
11-08-2016,197.330627,666.700012,2500.919922,
12-08-2016,197.159149,673,2509.469971,
15-08-2016,197.727722,674.200012,2511.530029,
16-08-2016,196.707901,677.700012,2510.399902,
17-08-2016,197.077896,679.599976,2518.719971,
18-08-2016,197.520142,688.5,2511.419922,
19-08-2016,197.231354,687.900024,2520.360107,
22-08-2016,197.222366,690.599976,2526.47998,
23-08-2016,197.619446,685.900024,2532.050049,
24-08-2016,196.608627,682.799988,2537.969971,
25-08-2016,196.473267,684.900024,2537.77002,
26-08-2016,196.103226,683.200012,2547.909912,
29-08-2016,197.068878,680.599976,2541.879883,
30-08-2016,196.743988,683.900024,2545.090088,
31-08-2016,196.184464,681.299988,2545.300049,
01-09-2016,196.193481,681,2556.149902,
02-09-2016,197.077896,682.299988,2567.879883,
06-09-2016,197.673569,680.5,2579.030029,
07-09-2016,197.655502,676.200012,2584.300049,
08-09-2016,197.2043,673.200012,2580.939941,
09-09-2016,192.484238,687.900024,2584.25,
12-09-2016,195.245865,686.5,2583.790039,
13-09-2016,192.439102,681.700012,2594.379883,
14-09-2016,192.366882,682.599976,2594.580078,
15-09-2016,194.2892,683.700012,2604.090088,
16-09-2016,193.538147,675.400024,2608.810059,
19-09-2016,193.574448,667.900024,2609.679932,
20-09-2016,193.583496,664.700012,2584.090088,
21-09-2016,195.760452,665.099976,2562.600098,
